Date,USD Price,USD Open,USD High,USD Low,USD Vol.,USD Change %
10/29/1998,116.69,117.93,118.06,115.88,,-1.14%
10/28/1998,118.03,117.98,118.5,116.7,,0.09%
10/27/1998,117.92,119.29,119.8,118.05,,-1.14%
10/26/1998,119.28,118.34,119.38,118.13,,1.07%
10/23/1998,118.02,117.51,119.72,117.27,,0.61%
10/22/1998,117.3,117.23,118.86,117.14,,0.21%
10/21/1998,117.05,115.84,117.65,115.35,,0.49%
10/20/1998,116.48,114.29,118.44,114.27,,1.88%
10/19/1998,114.33,115.47,115.93,113.81,,-0.77%
10/16/1998,115.22,115.76,116.75,113.56,,-0.33%
10/15/1998,115.6,118.65,119.12,116.32,,-2.57%
10/14/1998,118.65,119.07,120.19,118.37,,-0.13%
10/13/1998,118.8,117.41,120.42,117.4,,1.15%
10/12/1998,117.45,117.38,118.54,115.05,,0.73%
10/9/1998,116.6,118.19,119.49,115.26,,-1.85%
10/8/1998,118.8,122.14,123.48,111.58,,-2.02%
10/7/1998,121.25,130.29,130.75,120.77,,-6.72%
10/6/1998,129.98,134.19,134.25,130.14,,-3.18%
10/5/1998,134.25,136,136.07,134.07,,-0.92%
10/2/1998,135.5,135.82,135.88,133.25,,-0.31%
10/1/1998,135.92,136.46,136.95,135.06,,-0.37%
9/30/1998,136.43,134.32,136.83,133.93,,1.53%
9/29/1998,134.37,135.93,136.43,133.43,,-1.11%
9/28/1998,135.88,136.06,136.9,134.93,,-0.19%
9/25/1998,136.14,134.99,136.24,133.28,,0.99%
9/24/1998,134.8,135.53,137.23,134.65,,-0.59%
9/23/1998,135.6,135.62,136.94,135.19,,0.10%
9/22/1998,135.47,134.51,136.07,134.14,,0.69%
9/21/1998,134.54,133.76,134.25,132.37,,1.42%
9/18/1998,132.65,131.86,133.1,131.05,,0.57%
9/17/1998,131.9,134.23,134.77,131.64,,-1.77%
9/16/1998,134.27,134.14,135.81,133.75,,0.19%
9/15/1998,134.02,132.35,134.03,132.35,,1.49%
9/14/1998,132.05,131.66,133.48,130.95,,0.88%
9/11/1998,130.9,134.29,134.45,128.95,,-2.71%
9/10/1998,134.55,135.75,136.1,133.73,,-0.96%
9/9/1998,135.85,132.09,135.19,130.48,,2.85%
9/8/1998,132.08,131.75,133.11,131.13,,0.17%
9/7/1998,131.85,134.54,134.66,130.5,,-1.38%
9/4/1998,133.7,133.99,136.04,132.92,,-0.45%
9/3/1998,134.3,138.26,138.53,133.84,,-2.54%
9/2/1998,137.8,136.7,138.52,136.48,,0.84%
9/1/1998,136.65,139.2,139.93,134.98,,-1.87%
8/31/1998,139.25,141.55,142.54,139.8,,-1.76%
8/28/1998,141.75,142.13,144.29,140.3,,-0.12%
8/27/1998,141.92,144.13,144.23,141.83,,-1.53%
8/26/1998,144.13,144.29,144.94,143.85,,0.01%
8/25/1998,144.11,143.61,145.07,143.29,,0.30%
8/24/1998,143.68,144.89,145.26,143.57,,-0.62%
8/21/1998,144.58,143.09,145.41,142.59,,1.20%
8/20/1998,142.86,143.82,144.22,141.42,,-0.60%
8/19/1998,143.72,144.75,145.07,143.65,,-0.81%
8/18/1998,144.9,146.09,146.45,144.75,,-0.81%
8/17/1998,146.09,146.29,146.91,145.64,,-0.21%
8/14/1998,146.4,144.9,146.48,144.32,,0.99%
8/13/1998,144.96,146,147.2,144.57,,-0.81%
8/12/1998,146.15,147.25,147.45,144.86,,-0.74%
8/11/1998,147.24,146.3,147.67,146.03,,0.66%
8/10/1998,146.28,146.29,146.85,145.95,,0.05%
8/7/1998,146.2,144.57,146.3,144.36,,1.28%
8/6/1998,144.35,143.86,145.07,143.6,,0.33%
8/5/1998,143.87,144.93,144.95,143.35,,-0.67%
8/4/1998,144.84,145.68,146.04,144.2,,-0.52%
8/3/1998,145.6,144.88,145.91,144.6,,0.59%
7/31/1998,144.75,143.82,144.84,143.41,,0.73%
7/30/1998,143.7,142.4,143.82,141.45,,0.94%
7/29/1998,142.36,140.91,142.97,140.75,,0.89%
7/28/1998,141.1,142.64,142.72,140.9,,-0.95%
7/27/1998,142.45,141.39,142.55,141.39,,0.56%
7/24/1998,141.65,141.37,141.7,140.22,,0.26%
7/23/1998,141.28,141.07,142.15,140.57,,0.08%
7/22/1998,141.17,140.27,141.28,139.75,,0.64%
7/21/1998,140.27,139.06,140.53,138.79,,0.93%
7/20/1998,138.98,139.26,139.58,138.57,,-0.44%
7/17/1998,139.6,140.18,140.23,138.6,,-0.34%
7/16/1998,140.08,140.62,140.98,138.83,,-0.19%
7/15/1998,140.35,140.2,141.4,140.01,,0.30%
7/14/1998,139.93,140.99,141.55,140,,-0.83%
7/13/1998,141.1,142.87,144.32,140.4,,-0.18%
7/10/1998,141.35,141.11,141.75,140.2,,0.21%
7/9/1998,141.05,139.7,140.7,139.47,,1.18%
7/8/1998,139.4,138.66,139.94,138.11,,0.50%
7/7/1998,138.7,140.17,140.19,138.26,,-0.98%
7/6/1998,140.07,140.39,140.89,139.7,,0.47%
7/3/1998,139.42,140.59,141.06,138.45,,-0.91%
7/2/1998,140.7,138.13,141.79,137.93,,1.92%
7/1/1998,138.05,138.57,139.15,137.46,,-0.47%
6/30/1998,138.7,142.34,142.42,137.8,,-2.21%
6/29/1998,141.83,142.68,143.38,141.25,,-0.19%
6/26/1998,142.1,142.22,143.02,141.14,,-0.05%
6/25/1998,142.17,141.14,142.25,140.57,,0.67%
6/24/1998,141.23,139.16,141.38,138.93,,1.42%
6/23/1998,139.25,137.72,139.5,137.34,,1.02%
6/22/1998,137.85,138.07,138.94,137.13,,0.56%
6/19/1998,137.08,137.76,137.9,133.63,,-0.41%
6/18/1998,137.65,136.43,138.22,135.45,,0.72%
6/17/1998,136.66,143.08,144.14,136.63,,-4.59%
6/16/1998,143.24,146.27,146.79,142.6,,-1.99%
6/15/1998,146.15,144.49,146.65,144.22,,1.39%
6/12/1998,144.15,143.91,144.76,143.54,,0.14%
6/11/1998,143.95,141.59,144.13,140.93,,1.70%
6/10/1998,141.54,140.32,141.71,140.11,,0.99%
6/9/1998,140.15,141.06,141.1,139.82,,-0.41%
6/8/1998,140.73,139.89,140.79,139.89,,0.63%
6/5/1998,139.85,138.41,139.98,138.38,,1.00%
6/4/1998,138.46,138.29,138.69,137.95,,-0.14%
6/3/1998,138.65,138.63,138.95,137.44,,-0.07%
6/2/1998,138.75,139.66,139.76,138.5,,-0.62%
6/1/1998,139.62,138.64,139.79,138.44,,0.63%
5/29/1998,138.75,138.63,139.26,137.99,,0.00%
5/28/1998,138.75,137.54,138.98,136.8,,0.95%
5/27/1998,137.45,137.81,138.04,137.15,,-0.25%
5/26/1998,137.8,137.01,138.07,136.94,,0.64%
5/25/1998,136.93,136.26,137.29,136.18,,0.83%
5/22/1998,135.8,134.94,136.13,134.85,,0.61%
5/21/1998,134.97,135.87,135.9,134.82,,-0.72%
5/20/1998,135.95,136.2,136.65,135.66,,-0.32%
5/19/1998,136.38,135.79,136.78,135.59,,0.21%
5/18/1998,136.1,134.72,136.35,134.63,,1.25%
5/15/1998,134.42,133.67,134.6,133.45,,0.59%
5/14/1998,133.63,134.01,134.63,133.57,,-0.31%
5/13/1998,134.05,133.87,134.5,133.75,,0.07%
5/12/1998,133.95,132.92,134.11,132.63,,0.83%
5/11/1998,132.85,133.15,133.24,132.23,,0.00%
5/8/1998,132.85,133.32,133.53,132.32,,-0.32%
5/7/1998,133.27,133.1,133.63,132.61,,0.11%
5/6/1998,133.12,131.57,133.2,131.48,,1.21%
5/5/1998,131.53,132.96,133.25,131.38,,-1.09%
5/4/1998,132.98,133.39,133.58,132.87,,-0.31%
5/1/1998,133.4,132.73,133.49,132.66,,0.51%
4/30/1998,132.72,132.27,132.95,131.65,,0.37%
4/29/1998,132.23,132.05,132.5,131.8,,0.02%
4/28/1998,132.2,132.44,132.6,131.32,,-0.04%
4/27/1998,132.25,131.13,132.92,130.81,,0.85%
4/24/1998,131.13,129.95,131.41,129.41,,0.91%
4/23/1998,129.95,130.47,130.8,129.65,,-0.35%
4/22/1998,130.41,131.24,131.81,130.32,,-0.65%
4/21/1998,131.26,132.07,132.14,131.14,,-0.64%
4/20/1998,132.1,131.83,132.47,131.78,,0.30%
4/17/1998,131.7,131.67,132.17,131.03,,-0.02%
4/16/1998,131.73,130.2,132.07,129.65,,1.08%
4/15/1998,130.32,129.29,130.26,128.91,,0.66%
4/14/1998,129.47,129.39,130.42,129.09,,-0.05%
4/13/1998,129.54,128.74,129.85,127.57,,0.72%
4/10/1998,128.62,131.07,131.57,127.38,,-2.04%
4/9/1998,131.3,131.39,133.66,129.48,,-0.04%
4/8/1998,131.35,133.47,133.7,131.1,,-1.56%
4/7/1998,133.43,134.66,134.78,133.23,,-0.94%
4/6/1998,134.7,135.16,135.22,134.45,,-0.33%
4/3/1998,135.15,133.71,135.47,133.14,,1.11%
4/2/1998,133.67,133.59,134.12,133.03,,0.05%
4/1/1998,133.6,132.91,133.88,132.7,,0.38%
3/31/1998,133.1,131.97,133.75,131.38,,0.89%
3/30/1998,131.92,130.08,132.28,130.01,,1.24%
3/27/1998,130.3,128.43,130.45,127.76,,1.47%
3/26/1998,128.41,128.96,129.47,128.26,,-0.32%
3/25/1998,128.82,130.26,130.53,128.5,,-1.11%
3/24/1998,130.27,130.47,130.82,129.7,,-0.14%
3/23/1998,130.45,130.23,130.9,130.11,,0.04%
3/20/1998,130.4,130.7,131.32,128.95,,-0.30%
3/19/1998,130.79,130.17,130.74,129.51,,0.59%
3/18/1998,130.02,128.87,130.64,128.73,,0.95%
3/17/1998,128.8,129.67,129.76,128.76,,-0.59%
3/16/1998,129.57,127.98,129.81,127.65,,1.38%
3/13/1998,127.8,129.02,129.1,127.85,,-0.99%
3/12/1998,129.08,129.35,129.71,128.7,,-0.25%
3/11/1998,129.4,127.42,129.6,126.95,,1.57%
3/10/1998,127.4,127.76,127.87,127.2,,-0.30%
3/9/1998,127.78,127.6,128.48,127.51,,0.09%
3/6/1998,127.66,127.71,128.45,126.93,,-0.16%
3/5/1998,127.86,126.75,127.89,126.43,,0.92%
3/4/1998,126.7,126.19,126.9,125.31,,0.41%
3/3/1998,126.18,125.54,126.4,125.26,,0.56%
3/2/1998,125.48,126.17,126.25,124.75,,-0.49%
2/27/1998,126.1,127.15,127.48,125.85,,-0.84%
2/26/1998,127.17,128.37,128.98,127.3,,-1.02%
2/25/1998,128.48,127.96,128.93,126.81,,0.43%
2/24/1998,127.93,128.03,128.36,127.59,,0.11%
2/23/1998,127.79,128.14,129.03,127.53,,0.01%
2/20/1998,127.78,126.05,128.03,125.88,,1.48%
2/19/1998,125.92,126.5,126.65,125.64,,-0.38%
2/18/1998,126.4,126.61,126.76,125.63,,-0.08%
2/17/1998,126.5,125.96,126.96,125.49,,0.50%
2/16/1998,125.87,125.34,126.39,125.34,,0.58%
2/13/1998,125.14,124.52,125.54,124.09,,0.39%
2/12/1998,124.66,123.59,124.62,122.4,,0.95%
2/11/1998,123.49,123.21,124.45,123.14,,0.22%
2/10/1998,123.22,124.19,124.47,123.02,,-0.69%
2/9/1998,124.08,124.28,125.07,123.96,,0.19%
2/6/1998,123.85,123.56,124.51,123.5,,0.24%
2/5/1998,123.55,123.74,124.21,122.78,,-0.11%
2/4/1998,123.68,125.91,126.04,123.45,,-1.67%
2/3/1998,125.78,126.37,126.53,125.63,,-0.49%
2/2/1998,126.4,126.55,127,126.14,,-0.47%
1/30/1998,127,126,127.78,125.82,,0.95%
1/29/1998,125.8,125.03,125.95,124.63,,0.62%
1/28/1998,125.03,125.2,126.17,124.81,,-0.24%
1/27/1998,125.33,126.6,126.81,125.43,,-0.91%
1/26/1998,126.48,125.52,126.88,124.3,,0.74%
1/23/1998,125.55,127.28,127.63,125.47,,-1.26%
1/22/1998,127.15,127,127.67,126.35,,0.13%
1/21/1998,126.99,128.32,128.93,126.93,,-1.10%
1/20/1998,128.4,129.26,129.8,128.47,,-0.47%
1/19/1998,129,128.81,129.51,127.51,,-0.18%
1/16/1998,129.23,129.95,130.25,128.05,,-0.45%
1/15/1998,129.81,130.95,131,129.69,,-0.86%
1/14/1998,130.93,131.48,131.64,130.31,,-0.36%
1/13/1998,131.4,132.69,133,131.26,,-0.95%
1/12/1998,132.66,132.22,133.14,131.75,,0.52%
1/9/1998,131.98,132.65,132.67,130.53,,-0.47%
1/8/1998,132.6,132.28,133.51,131.25,,0.82%
1/7/1998,131.52,133.95,134.44,131.07,,-1.61%
1/6/1998,133.67,133.55,134.35,132.68,,0.09%
1/5/1998,133.55,132.31,134.1,131.93,,0.88%
1/2/1998,132.38,130.6,132.57,130.49,,1.36%
12/31/1997,130.61,130.09,130.64,129.77,,0.41%
12/30/1997,130.08,129.51,130.3,129.42,,0.59%
12/29/1997,129.32,130.18,130.32,129.51,,-0.83%
12/26/1997,130.4,130.15,130.55,130.01,,0.31%
12/25/1997,130,129.75,130.27,129.75,,0.23%
12/24/1997,129.7,129.49,130.4,129.49,,0.36%
12/23/1997,129.23,130.18,130.62,129.42,,-0.68%
12/22/1997,130.12,129.48,130.78,129.1,,0.69%
12/19/1997,129.23,128.6,129.86,128.24,,0.44%
12/18/1997,128.67,127.14,129.21,126.7,,1.31%
12/17/1997,127,130.74,131.56,125.78,,-2.87%
12/16/1997,130.75,130.87,131.26,130.58,,-0.06%
12/15/1997,130.83,130.35,131.6,130.3,,0.41%
12/12/1997,130.3,129.65,130.56,129.57,,0.39%
12/11/1997,129.79,129.4,130.21,128.59,,0.30%
12/10/1997,129.4,129.73,129.95,128.44,,-0.24%
12/9/1997,129.71,130.51,130.65,129.5,,-0.49%
12/8/1997,130.35,129.71,130.86,129.45,,0.10%
12/5/1997,130.22,129.37,130.56,128.93,,0.70%
12/4/1997,129.32,128.81,129.66,128.63,,0.43%
12/3/1997,128.76,128.67,129.01,128.26,,0.14%
12/2/1997,128.58,128.63,129.35,128.05,,0.02%
12/1/1997,128.55,127.68,129.36,127.62,,0.55%
11/28/1997,127.85,126.95,127.95,126.68,,0.75%
11/27/1997,126.9,127.14,127.32,126.77,,-0.07%
11/26/1997,126.99,127.32,127.87,126.75,,-0.21%
11/25/1997,127.26,126.87,128.05,126.35,,0.35%
11/24/1997,126.81,126.6,127.28,126.4,,0.27%
11/21/1997,126.47,125.88,126.45,124.89,,0.47%
11/20/1997,125.88,127.05,127.3,126.02,,-0.89%
11/19/1997,127.01,126.15,127.48,126.03,,0.72%
11/18/1997,126.1,125.71,126.09,125.37,,0.44%
11/17/1997,125.55,125.7,126.62,124.2,,0.16%
11/14/1997,125.35,125.64,127.2,125.4,,-0.33%
11/13/1997,125.76,126.47,126.65,124.89,,-0.58%
11/12/1997,126.5,124.81,126.41,124.57,,1.36%
11/11/1997,124.8,124.42,125.36,124.22,,0.35%
11/10/1997,124.37,123.81,124.43,123.78,,0.06%
11/7/1997,124.3,123.34,124.34,123.12,,0.87%
11/6/1997,123.23,123.13,123.4,122.65,,0.14%
11/5/1997,123.06,121.94,123.26,121.8,,0.87%
11/4/1997,122,121.43,122.13,121.2,,0.48%
11/3/1997,121.42,120.44,121.31,119.9,,0.87%
10/31/1997,120.37,120.06,120.52,119.82,,0.32%
10/30/1997,119.99,120.84,120.89,119.85,,-0.67%
10/29/1997,120.8,120.57,120.9,119.77,,0.22%
10/28/1997,120.53,121.9,122.03,118.72,,-0.84%
10/27/1997,121.55,122.1,122.34,121.52,,-0.43%
10/24/1997,122.08,121.89,122.43,120.87,,0.21%
10/23/1997,121.83,120.94,122.07,120.72,,0.89%
10/22/1997,120.75,120.88,121.13,120.49,,-0.08%
10/21/1997,120.85,121.16,121.28,120.17,,-0.21%
10/20/1997,121.1,120.7,121.57,120.52,,0.31%
10/17/1997,120.73,119.79,120.85,119.74,,0.89%
10/16/1997,119.67,121.03,121.21,119.6,,-1.10%
10/15/1997,121,121.42,121.54,121.05,,-0.54%
10/14/1997,121.66,121.04,121.52,120.93,,0.55%
10/13/1997,121,120.14,121.45,120.1,,0.79%
10/10/1997,120.05,121.13,121.3,119.59,,-0.91%
10/9/1997,121.15,121.17,121.35,120.75,,0.04%
10/8/1997,121.1,122.39,122.53,120.8,,-1.06%
10/7/1997,122.4,121.83,122.49,121.67,,0.41%
10/6/1997,121.9,121.84,122.07,121.63,,-0.11%
10/3/1997,122.04,121.67,122.54,121.6,,0.28%
10/2/1997,121.7,121.01,121.95,120.72,,0.68%
10/1/1997,120.88,120.46,121.43,120.3,,0.32%
9/30/1997,120.5,120.85,121.59,120.28,,-0.26%
9/29/1997,120.82,121.11,121.5,120.73,,-0.27%
9/26/1997,121.15,121.14,121.35,120.37,,0.06%
9/25/1997,121.08,120.39,121.54,119.96,,0.69%
9/24/1997,120.25,122.06,122.48,119.28,,-1.44%
9/23/1997,122.01,121.76,122.23,121.22,,0.16%
9/22/1997,121.81,121.83,123.09,121.63,,-0.26%
9/19/1997,122.13,121.94,122.46,121.15,,0.27%
9/18/1997,121.8,120.66,122.35,120.59,,0.74%
9/17/1997,120.9,121.15,121.3,119.9,,-0.26%
9/16/1997,121.22,120.13,120.8,119.98,,0.89%
9/15/1997,120.15,120.94,121.05,119.9,,-0.66%
9/12/1997,120.95,119.64,121.7,119.52,,1.15%
9/11/1997,119.57,119.13,119.89,118.55,,0.42%
9/10/1997,119.07,118.67,119.67,118.63,,0.28%
9/9/1997,118.74,121.22,121.26,118.2,,-1.95%
9/8/1997,121.1,121.18,121.25,120.72,,-0.04%
9/5/1997,121.15,121.14,121.66,120.6,,0.08%
9/4/1997,121.05,120.77,121.46,120.2,,0.21%
9/3/1997,120.8,121.44,121.59,120.63,,-0.55%
9/2/1997,121.47,120.69,121.83,120.3,,0.51%
9/1/1997,120.85,121.2,121.2,120.49,,0.00%
8/29/1997,120.85,118.93,121.29,118.82,,1.67%
8/28/1997,118.87,118.78,119.09,118.17,,0.13%
8/27/1997,118.72,118.06,119.25,118.05,,0.61%
8/26/1997,118,118.72,118.88,117.65,,-0.59%
8/25/1997,118.7,118.1,118.87,117.9,,0.27%
8/22/1997,118.38,117.23,118.07,116.05,,1.06%
8/21/1997,117.14,117.66,118.08,117.17,,-0.43%
8/20/1997,117.65,118.26,118.61,117.5,,-0.47%
8/19/1997,118.2,118.17,118.47,117.88,,0.21%
8/18/1997,117.95,117.05,118.15,116.9,,0.51%
8/15/1997,117.35,118.1,118.74,116.82,,-0.38%
8/14/1997,117.8,115.6,118.15,115.48,,1.82%
8/13/1997,115.7,116.4,116.83,115.34,,-0.52%
8/12/1997,116.3,116.17,116.51,115.55,,0.17%
8/11/1997,116.1,114.73,116.39,114.69,,1.35%
8/8/1997,114.55,118.51,118.67,114.38,,-3.24%
8/7/1997,118.38,118.66,118.9,117.82,,-0.13%
8/6/1997,118.53,119.35,119.63,118.43,,-0.56%
8/5/1997,119.2,118.1,119.42,117.97,,0.93%
8/4/1997,118.1,118.63,118.84,118.12,,-0.25%
8/1/1997,118.4,118.6,119.24,117.85,,-0.08%
7/31/1997,118.5,118.24,118.69,117.44,,0.30%
7/30/1997,118.15,118.34,119,118.1,,-0.17%
7/29/1997,118.35,117.85,118.4,117.1,,0.47%
7/28/1997,117.8,116.94,117.88,116.85,,0.79%
7/25/1997,116.88,116.2,117.04,115.95,,0.74%
7/24/1997,116.02,115.68,116.04,115.6,,0.36%
7/23/1997,115.6,115.2,115.99,115.09,,0.43%
7/22/1997,115.1,116.14,116.55,115.03,,-0.90%
7/21/1997,116.15,115.54,116.19,115.38,,0.61%
7/18/1997,115.45,115.78,116.28,115.18,,-0.30%
7/17/1997,115.8,115.34,116.53,115.31,,0.22%
7/16/1997,115.55,115.57,116.51,115.23,,-0.04%
7/15/1997,115.6,113.71,116.02,113.69,,1.60%
7/14/1997,113.78,114.15,114.29,113.33,,-0.37%
7/11/1997,114.2,113.05,114.15,113,,0.97%
7/10/1997,113.1,112.67,113.3,112.37,,0.35%
7/9/1997,112.71,112.9,113.35,112.35,,-0.46%
7/8/1997,113.23,112.53,113.46,112.32,,0.47%
7/7/1997,112.7,114.18,114.19,111.94,,-1.31%
7/4/1997,114.2,113.51,114.5,113,,0.52%
7/3/1997,113.61,114.51,114.7,113.33,,-0.69%
7/2/1997,114.4,114.94,114.98,114.14,,-0.39%
7/1/1997,114.85,114.64,115.35,114.5,,0.26%
6/30/1997,114.55,114.57,114.73,114.14,,0.00%
6/27/1997,114.55,113.2,114.75,113.04,,1.24%
6/26/1997,113.15,113.88,114.31,113.04,,-0.53%
6/25/1997,113.75,114.8,114.86,113.25,,-0.91%
6/24/1997,114.8,114.69,114.98,114.05,,0.06%
6/23/1997,114.73,115.24,115.72,114.83,,-0.15%
6/20/1997,114.9,114.13,114.98,114.06,,0.61%
6/19/1997,114.2,113.63,114.35,113.1,,0.62%
6/18/1997,113.5,113.18,113.73,112.8,,0.27%
6/17/1997,113.2,113.21,113.83,112.87,,0.02%
6/16/1997,113.18,114.69,114.9,113.2,,-1.45%
6/13/1997,114.84,114.19,114.98,114,,0.52%
6/12/1997,114.25,111.2,115.75,111.18,,2.65%
6/11/1997,111.3,112.15,112.55,110.57,,-0.85%
6/10/1997,112.25,113.02,113.22,112.02,,-0.62%
6/9/1997,112.95,114.21,114.21,112,,-1.09%
6/6/1997,114.2,115.51,116.06,114.35,,-1.21%
6/5/1997,115.6,116.3,116.32,115.43,,-0.64%
6/4/1997,116.35,116.08,116.54,115.9,,0.30%
6/3/1997,116,116.69,116.93,115.65,,-0.51%
6/2/1997,116.6,116.11,116.82,115.85,,0.39%
5/30/1997,116.15,116.41,116.83,115.83,,-0.13%
5/29/1997,116.3,115.61,116.63,115.3,,0.56%
5/28/1997,115.65,116.57,117.05,115.14,,-0.83%
5/27/1997,116.62,116.22,116.77,115.87,,0.34%
5/26/1997,116.23,116.1,116.75,115.66,,0.63%
5/23/1997,115.5,116.22,116.26,115.09,,-0.47%
5/22/1997,116.05,114.17,116.37,114,,1.58%
5/21/1997,114.25,112.65,114.5,112.6,,1.42%
5/20/1997,112.65,115.72,115.72,111.93,,-2.57%
5/19/1997,115.62,115.47,116.45,114.95,,-0.11%
5/16/1997,115.75,115.92,117.08,114.84,,0.00%
5/15/1997,115.75,116.67,117.48,114.68,,-0.98%
5/14/1997,116.9,118.44,119.2,117.38,,-1.30%
5/13/1997,118.44,119.23,119.7,118.43,,-0.76%
5/12/1997,119.35,119.79,119.79,117.55,,-0.54%
5/9/1997,120,123.74,123.74,119.05,,-2.95%
5/8/1997,123.65,125.22,125.38,123.42,,-1.16%
5/7/1997,125.1,125.38,126.05,124.57,,-0.22%
5/6/1997,125.37,126.69,126.86,125.17,,-0.99%
5/5/1997,126.62,126.57,126.82,126.42,,-0.02%
5/2/1997,126.65,126.5,127.02,126.44,,0.12%
5/1/1997,126.5,127.09,127.51,126.07,,-0.46%
4/30/1997,127.08,126.87,127.17,126.61,,0.20%
4/29/1997,126.83,126.8,126.98,126.54,,-0.02%
4/28/1997,126.85,126.17,127.12,126.17,,0.48%
4/25/1997,126.25,126.13,126.38,125.5,,0.12%
4/24/1997,126.1,126.07,126.42,125.77,,0.04%
4/23/1997,126.05,126.38,126.54,125.84,,-0.20%
4/22/1997,126.3,125.35,126.39,125.32,,0.75%
4/21/1997,125.36,125.75,125.86,125.18,,-0.35%
4/18/1997,125.8,126.02,126.21,125.63,,-0.08%
4/17/1997,125.9,125.87,126.24,125.05,,0.08%
4/16/1997,125.8,126.03,126.36,125.54,,-0.16%
4/15/1997,126,126.61,126.65,125.95,,-0.43%
4/14/1997,126.55,126.13,126.6,125.82,,0.36%
4/11/1997,126.1,125.81,126.26,125.6,,0.36%
4/10/1997,125.65,126.88,127.2,125.56,,-0.91%
4/9/1997,126.8,126.32,126.7,126.04,,0.40%
4/8/1997,126.29,125.75,126.59,125.35,,0.48%
4/7/1997,125.69,124.33,125.85,124.25,,1.14%
4/4/1997,124.27,122.62,124.35,122.43,,1.39%
4/3/1997,122.57,123.08,123.23,122.52,,-0.55%
4/2/1997,123.25,121.96,123.28,121.9,,1.25%
4/1/1997,121.73,123.83,124.1,121.9,,-1.63%
3/31/1997,123.75,124.13,124.21,123.48,,-0.27%
3/28/1997,124.08,123.67,124.1,123.45,,0.38%
3/27/1997,123.61,124.1,124.4,123.25,,-0.35%
3/26/1997,124.05,123.71,124.51,123.52,,0.25%
3/25/1997,123.74,122.99,124.27,122.85,,0.65%
3/24/1997,122.94,122.78,123.24,122.21,,0.15%
3/21/1997,122.75,123.74,123.77,122.32,,-0.78%
3/20/1997,123.72,122.82,123.79,122.17,,0.79%
3/19/1997,122.75,122.54,123.42,122.45,,0.25%
3/18/1997,122.45,123.78,123.98,122.22,,-1.01%
3/17/1997,123.7,123.32,123.82,123.22,,0.24%
3/14/1997,123.4,123.45,124.26,123.07,,0.00%
3/13/1997,123.4,122.32,123.41,121.95,,1.06%
3/12/1997,122.1,121.85,122.91,121.82,,0.25%
3/11/1997,121.8,121.65,122.13,121.2,,0.16%
3/10/1997,121.6,121.89,122.18,121.54,,-0.25%
3/7/1997,121.9,121.04,122.16,120.99,,0.64%
3/6/1997,121.12,121.27,121.85,120.84,,0.02%
3/5/1997,121.1,122.13,122.34,121.2,,-0.85%
3/4/1997,122.14,121.34,122.21,121.09,,0.74%
3/3/1997,121.24,120.45,121.37,119.93,,0.95%
2/28/1997,120.1,120.64,121.12,119.9,,-0.43%
2/27/1997,120.62,122.16,122.38,120.33,,-1.15%
2/26/1997,122.02,121.51,122.52,120.57,,0.35%
2/25/1997,121.6,122.26,122.42,121.63,,-0.47%
2/24/1997,122.18,123.15,123.42,121.55,,-0.87%
2/21/1997,123.25,122.66,123.55,122.43,,0.68%
2/20/1997,122.42,124.54,124.67,122.45,,-1.62%
2/19/1997,124.43,124,124.49,123.41,,0.47%
2/18/1997,123.85,124.5,124.74,123.77,,-0.36%
2/17/1997,124.3,124.44,124.72,123.99,,0.00%
2/14/1997,124.3,124.25,124.87,123.74,,-0.04%
2/13/1997,124.35,124.32,124.7,123.8,,0.10%
2/12/1997,124.22,123.27,124.52,123.27,,0.75%
2/11/1997,123.3,122.79,123.39,122.65,,0.45%
2/10/1997,122.75,121.19,123.34,121.05,,-0.12%
2/7/1997,122.9,123.8,124.76,122.45,,-0.67%
2/6/1997,123.73,123.47,124.2,122.7,,0.31%
2/5/1997,123.35,122.48,123.85,122.47,,0.75%
2/4/1997,122.43,121.7,122.48,121.6,,0.65%
2/3/1997,121.64,121.17,122.28,121.07,,0.20%
1/31/1997,121.4,121.78,122.36,120.99,,-0.31%
1/30/1997,121.78,122.07,122.66,120.89,,-0.31%
1/29/1997,122.16,120.97,122.84,120.88,,0.92%
1/28/1997,121.05,119.53,121.68,119.53,,1.30%
1/27/1997,119.5,119.11,119.62,118.93,,0.50%
1/24/1997,118.9,119.31,120.19,118.34,,-0.34%
1/23/1997,119.31,118.98,119.87,118.73,,0.29%
1/22/1997,118.96,118.05,119.24,117.9,,0.90%
1/21/1997,117.9,117.93,118.29,117.68,,-0.07%
1/20/1997,117.98,117.37,118.32,117.25,,0.58%
1/17/1997,117.3,116.57,117.42,116.52,,0.70%
1/16/1997,116.48,116.79,117.36,116.3,,-0.32%
1/15/1997,116.85,116.95,117.52,116.83,,-0.01%
1/14/1997,116.86,116.35,117.08,116.23,,0.35%
1/13/1997,116.45,116.09,116.58,115.9,,0.34%
1/10/1997,116.05,116.38,116.72,115.28,,-0.27%
1/9/1997,116.36,115.87,116.5,115.68,,0.54%
1/8/1997,115.73,115.26,116.15,114.95,,0.42%
1/7/1997,115.25,115.75,116.07,114.87,,-0.43%
1/6/1997,115.75,116.73,117.03,115.42,,-0.46%
1/3/1997,116.28,115.7,116.57,115.4,,0.59%
1/2/1997,115.6,115.9,116.25,115.36,,-0.26%
12/31/1996,115.9,116.2,116.45,115.6,,-0.16%
